date,atm_id,location_type,foot_traffic,cash_withdrawn
2024-02-28,ATM_006,Urban,6,11381
2024-02-28,ATM_007,Rural,4,7615
2024-02-28,ATM_008,Suburban,5,6578
2024-02-28,ATM_009,Rural,4,7029
2024-02-28,ATM_010,Rural,4,8200
2024-02-29,ATM_001,Rural,5,9993
2024-02-29,ATM_002,Urban,9,18175
2024-02-29,ATM_003,Rural,3,3420
2024-02-29,ATM_004,Rural,6,9253
2024-02-29,ATM_005,Urban,4,15688
2024-02-29,ATM_006,Urban,6,13296
2024-02-29,ATM_007,Rural,6,4954
2024-02-29,ATM_008,Suburban,7,8303
2024-02-29,ATM_009,Rural,2,18603
2024-02-29,ATM_010,Rural,4,5254
2024-03-01,ATM_001,Rural,7,4380
2024-03-01,ATM_002,Urban,4,19700
2024-03-01,ATM_003,Rural,2,19190
2024-03-01,ATM_004,Rural,2,11237
2024-03-01,ATM_005,Urban,8,5089
2024-03-01,ATM_006,Urban,1,7544
2024-03-01,ATM_007,Rural,4,5999
2024-03-01,ATM_008,Suburban,2,6612
2024-03-01,ATM_009,Rural,4,8091
2024-03-01,ATM_010,Rural,4,5771
2024-03-02,ATM_001,Rural,9,11010
2024-03-02,ATM_002,Urban,1,13666
2024-03-02,ATM_003,Rural,3,14560
2024-03-02,ATM_004,Rural,1,8381
2024-03-02,ATM_005,Urban,7,22536
2024-03-02,ATM_006,Urban,5,19991
2024-03-02,ATM_007,Rural,5,8917
2024-03-02,ATM_008,Suburban,6,23497
2024-03-02,ATM_009,Rural,3,13415
2024-03-02,ATM_010,Rural,7,8171
2024-03-03,ATM_001,Rural,3,15311
2024-03-03,ATM_002,Urban,4,13231
2024-03-03,ATM_003,Rural,7,10278
2024-03-03,ATM_004,Rural,2,14368
2024-03-03,ATM_005,Urban,4,12385
2024-03-03,ATM_006,Urban,6,17338
2024-03-03,ATM_007,Rural,5,7585
2024-03-03,ATM_008,Suburban,2,9539
2024-03-03,ATM_009,Rural,8,21220
2024-03-03,ATM_010,Rural,2,8840
2024-03-04,ATM_001,Rural,9,20081
2024-03-04,ATM_002,Urban,3,9679
2024-03-04,ATM_003,Rural,3,15781
2024-03-04,ATM_004,Rural,5,12116
2024-03-04,ATM_005,Urban,8,16979
2024-03-04,ATM_006,Urban,2,10108
2024-03-04,ATM_007,Rural,8,7656
2024-03-04,ATM_008,Suburban,4,3922
2024-03-04,ATM_009,Rural,7,15371
2024-03-04,ATM_010,Rural,7,15341
2024-03-05,ATM_001,Rural,4,5747
2024-03-05,ATM_002,Urban,2,9981
2024-03-05,ATM_003,Rural,7,17482
2024-03-05,ATM_004,Rural,6,6709
2024-03-05,ATM_005,Urban,9,7161
2024-03-05,ATM_006,Urban,1,16121
2024-03-05,ATM_007,Rural,8,10736
2024-03-05,ATM_008,Suburban,8,16497
2024-03-05,ATM_009,Rural,7,3243
2024-03-05,ATM_010,Rural,9,5600
2024-03-06,ATM_001,Rural,9,18784
2024-03-06,ATM_002,Urban,2,9548
2024-03-06,ATM_003,Rural,5,4115
2024-03-06,ATM_004,Rural,5,11597
2024-03-06,ATM_005,Urban,5,22664
2024-03-06,ATM_006,Urban,6,16403
2024-03-06,ATM_007,Rural,1,7114
2024-03-06,ATM_008,Suburban,1,18828
2024-03-06,ATM_009,Rural,1,5036
2024-03-06,ATM_010,Rural,2,15508
2024-03-07,ATM_001,Rural,1,9123
2024-03-07,ATM_002,Urban,2,22207
2024-03-07,ATM_003,Rural,9,7022
2024-03-07,ATM_004,Rural,5,15268
2024-03-07,ATM_005,Urban,6,10418
2024-03-07,ATM_006,Urban,9,21504
2024-03-07,ATM_007,Rural,9,14615
2024-03-07,ATM_008,Suburban,8,5683
2024-03-07,ATM_009,Rural,7,12943
2024-03-07,ATM_010,Rural,3,12662
2024-03-08,ATM_001,Rural,5,19704
2024-03-08,ATM_002,Urban,7,14337
2024-03-08,ATM_003,Rural,7,12347
2024-03-08,ATM_004,Rural,2,6879
2024-03-08,ATM_005,Urban,2,21966
2024-03-08,ATM_006,Urban,4,6566
2024-03-08,ATM_007,Rural,2,7014
2024-03-08,ATM_008,Suburban,5,12724
2024-03-08,ATM_009,Rural,4,17268
2024-03-08,ATM_010,Rural,3,13062
2024-03-09,ATM_001,Rural,5,17770
2024-03-09,ATM_002,Urban,1,16306
2024-03-09,ATM_003,Rural,4,18029
2024-03-09,ATM_004,Rural,2,13112
2024-03-09,ATM_005,Urban,9,18695
2024-03-09,ATM_006,Urban,1,26349
2024-03-09,ATM_007,Rural,1,10374
2024-03-09,ATM_008,Suburban,2,6692
2024-03-09,ATM_009,Rural,1,5335
2024-03-09,ATM_010,Rural,4,11154
2024-03-10,ATM_001,Rural,7,7152
2024-03-10,ATM_002,Urban,6,26900
2024-03-10,ATM_003,Rural,2,13197
2024-03-10,ATM_004,Rural,3,17233
2024-03-10,ATM_005,Urban,1,16702
2024-03-10,ATM_006,Urban,2,8759
2024-03-10,ATM_007,Rural,5,16419
2024-03-10,ATM_008,Suburban,7,10001
2024-03-10,ATM_009,Rural,1,7341
2024-03-10,ATM_010,Rural,5,6746
2024-03-11,ATM_001,Rural,9,16551
2024-03-11,ATM_002,Urban,3,10407
2024-03-11,ATM_003,Rural,3,9588
2024-03-11,ATM_004,Rural,2,8319
2024-03-11,ATM_005,Urban,8,20199
2024-03-11,ATM_006,Urban,3,17096
2024-03-11,ATM_007,Rural,3,13555
2024-03-11,ATM_008,Suburban,7,12558
2024-03-11,ATM_009,Rural,4,17821
2024-03-11,ATM_010,Rural,2,14769
2024-03-12,ATM_001,Rural,9,11879
2024-03-12,ATM_002,Urban,4,9220
2024-03-12,ATM_003,Rural,4,2463
2024-03-12,ATM_004,Rural,7,7665
2024-03-12,ATM_005,Urban,5,22490
2024-03-12,ATM_006,Urban,7,12594
2024-03-12,ATM_007,Rural,6,20167
2024-03-12,ATM_008,Suburban,2,20979
2024-03-12,ATM_009,Rural,7,14307
2024-03-12,ATM_010,Rural,9,7218
2024-03-13,ATM_001,Rural,1,6370
2024-03-13,ATM_002,Urban,9,7365
2024-03-13,ATM_003,Rural,3,5465
2024-03-13,ATM_004,Rural,3,5717
2024-03-13,ATM_005,Urban,8,14167
2024-03-13,ATM_006,Urban,4,24191
2024-03-13,ATM_007,Rural,8,7699
2024-03-13,ATM_008,Suburban,8,5880
2024-03-13,ATM_009,Rural,2,972
2024-03-13,ATM_010,Rural,1,16543
2024-03-14,ATM_001,Rural,8,7498
2024-03-14,ATM_002,Urban,5,17988
2024-03-14,ATM_003,Rural,4,15978
2024-03-14,ATM_004,Rural,1,13509
2024-03-14,ATM_005,Urban,1,10461
2024-03-14,ATM_006,Urban,1,6961
2024-03-14,ATM_007,Rural,9,3680
2024-03-14,ATM_008,Suburban,4,21590
2024-03-14,ATM_009,Rural,1,3538
2024-03-14,ATM_010,Rural,4,16487
2024-03-15,ATM_001,Rural,2,4905
2024-03-15,ATM_002,Urban,3,18371
2024-03-15,ATM_003,Rural,9,2498
2024-03-15,ATM_004,Rural,4,8450
2024-03-15,ATM_005,Urban,5,7359
2024-03-15,ATM_006,Urban,7,8660
2024-03-15,ATM_007,Rural,3,15160
2024-03-15,ATM_008,Suburban,5,10287
2024-03-15,ATM_009,Rural,5,1032
2024-03-15,ATM_010,Rural,5,7097
2024-03-16,ATM_001,Rural,2,11649
2024-03-16,ATM_002,Urban,7,16356
2024-03-16,ATM_003,Rural,6,13750
2024-03-16,ATM_004,Rural,4,16997
2024-03-16,ATM_005,Urban,1,22716
2024-03-16,ATM_006,Urban,2,16110
2024-03-16,ATM_007,Rural,8,9251
2024-03-16,ATM_008,Suburban,5,4397
2024-03-16,ATM_009,Rural,6,7105
2024-03-16,ATM_010,Rural,5,4951
2024-03-17,ATM_001,Rural,8,10045
2024-03-17,ATM_002,Urban,6,11006
2024-03-17,ATM_003,Rural,3,15160
2024-03-17,ATM_004,Rural,6,20418
2024-03-17,ATM_005,Urban,2,25224
2024-03-17,ATM_006,Urban,7,13753
2024-03-17,ATM_007,Rural,5,16280
2024-03-17,ATM_008,Suburban,8,22415
2024-03-17,ATM_009,Rural,1,19977
2024-03-17,ATM_010,Rural,9,5502
2024-03-18,ATM_001,Rural,1,5168
2024-03-18,ATM_002,Urban,9,8629
2024-03-18,ATM_003,Rural,7,3479
2024-03-18,ATM_004,Rural,5,8688
2024-03-18,ATM_005,Urban,3,4346
2024-03-18,ATM_006,Urban,7,12936
2024-03-18,ATM_007,Rural,2,18046
2024-03-18,ATM_008,Suburban,7,17228
2024-03-18,ATM_009,Rural,7,10160
2024-03-18,ATM_010,Rural,6,10690
2024-03-19,ATM_001,Rural,4,12548
2024-03-19,ATM_002,Urban,1,6320
2024-03-19,ATM_003,Rural,8,6159
2024-03-19,ATM_004,Rural,2,10827
2024-03-19,ATM_005,Urban,1,11105
2024-03-19,ATM_006,Urban,1,14612
2024-03-19,ATM_007,Rural,7,11387
2024-03-19,ATM_008,Suburban,2,13547
2024-03-19,ATM_009,Rural,2,5440
2024-03-19,ATM_010,Rural,5,10369
2024-03-20,ATM_001,Rural,6,3753
2024-03-20,ATM_002,Urban,6,16909
2024-03-20,ATM_003,Rural,1,17191
2024-03-20,ATM_004,Rural,1,15048
2024-03-20,ATM_005,Urban,6,17453
2024-03-20,ATM_006,Urban,3,16280
2024-03-20,ATM_007,Rural,7,3184
2024-03-20,ATM_008,Suburban,5,5700
2024-03-20,ATM_009,Rural,3,2376
2024-03-20,ATM_010,Rural,4,5053
2024-03-21,ATM_001,Rural,3,4403
2024-03-21,ATM_002,Urban,8,20601
2024-03-21,ATM_003,Rural,1,8407
2024-03-21,ATM_004,Rural,6,6384
2024-03-21,ATM_005,Urban,2,4931
2024-03-21,ATM_006,Urban,1,7344
2024-03-21,ATM_007,Rural,2,17153
2024-03-21,ATM_008,Suburban,1,8382
2024-03-21,ATM_009,Rural,6,17610
2024-03-21,ATM_010,Rural,3,9996
2024-03-22,ATM_001,Rural,4,2412
2024-03-22,ATM_002,Urban,8,14921
2024-03-22,ATM_003,Rural,6,2407
2024-03-22,ATM_004,Rural,7,18605
2024-03-22,ATM_005,Urban,2,11266
2024-03-22,ATM_006,Urban,1,24557
2024-03-22,ATM_007,Rural,5,4860
2024-03-22,ATM_008,Suburban,6,17469
2024-03-22,ATM_009,Rural,5,4139
2024-03-22,ATM_010,Rural,3,11347
2024-03-23,ATM_001,Rural,5,10355
2024-03-23,ATM_002,Urban,4,13607
2024-03-23,ATM_003,Rural,5,6130
2024-03-23,ATM_004,Rural,8,22266
2024-03-23,ATM_005,Urban,2,16552
2024-03-23,ATM_006,Urban,4,12059
2024-03-23,ATM_007,Rural,7,12802
2024-03-23,ATM_008,Suburban,8,20322
2024-03-23,ATM_009,Rural,4,6278
2024-03-23,ATM_010,Rural,5,17824
2024-03-24,ATM_001,Rural,2,16171
2024-03-24,ATM_002,Urban,5,17064
2024-03-24,ATM_003,Rural,2,8039
2024-03-24,ATM_004,Rural,2,8928
2024-03-24,ATM_005,Urban,1,23973
2024-03-24,ATM_006,Urban,2,20323
2024-03-24,ATM_007,Rural,3,20420
2024-03-24,ATM_008,Suburban,8,11268
2024-03-24,ATM_009,Rural,6,7123
2024-03-24,ATM_010,Rural,7,21341
2024-03-25,ATM_001,Rural,6,13896
2024-03-25,ATM_002,Urban,7,4717
2024-03-25,ATM_003,Rural,6,6643
2024-03-25,ATM_004,Rural,1,17242
2024-03-25,ATM_005,Urban,4,21246
2024-03-25,ATM_006,Urban,6,13230
2024-03-25,ATM_007,Rural,9,7019
2024-03-25,ATM_008,Suburban,6,10903
2024-03-25,ATM_009,Rural,8,7057
2024-03-25,ATM_010,Rural,3,11829
2024-03-26,ATM_001,Rural,7,16971
2024-03-26,ATM_002,Urban,4,11081
2024-03-26,ATM_003,Rural,3,10950
2024-03-26,ATM_004,Rural,5,17121
2024-03-26,ATM_005,Urban,7,13682
2024-03-26,ATM_006,Urban,5,9909
2024-03-26,ATM_007,Rural,6,8178
2024-03-26,ATM_008,Suburban,4,5933
2024-03-26,ATM_009,Rural,5,15672
2024-03-26,ATM_010,Rural,8,12598
2024-03-27,ATM_001,Rural,5,16507
2024-03-27,ATM_002,Urban,9,5728
2024-03-27,ATM_003,Rural,3,10675
2024-03-27,ATM_004,Rural,7,16002
2024-03-27,ATM_005,Urban,3,15025
2024-03-27,ATM_006,Urban,1,21595
2024-03-27,ATM_007,Rural,9,3839
2024-03-27,ATM_008,Suburban,8,14002
2024-03-27,ATM_009,Rural,8,2946
2024-03-27,ATM_010,Rural,1,6923
2024-03-28,ATM_001,Rural,3,16296
2024-03-28,ATM_002,Urban,4,11572
2024-03-28,ATM_003,Rural,2,7104
2024-03-28,ATM_004,Rural,7,16094
2024-03-28,ATM_005,Urban,9,11715
2024-03-28,ATM_006,Urban,8,24267
2024-03-28,ATM_007,Rural,7,7289
2024-03-28,ATM_008,Suburban,9,6069
2024-03-28,ATM_009,Rural,1,16118
2024-03-28,ATM_010,Rural,1,5486
2024-03-29,ATM_001,Rural,4,7302
2024-03-29,ATM_002,Urban,9,6651
2024-03-29,ATM_003,Rural,3,6582
2024-03-29,ATM_004,Rural,4,5469
2024-03-29,ATM_005,Urban,2,16143
2024-03-29,ATM_006,Urban,6,10236
2024-03-29,ATM_007,Rural,9,2658
2024-03-29,ATM_008,Suburban,6,8427
2024-03-29,ATM_009,Rural,1,15096
2024-03-29,ATM_010,Rural,9,3281
2024-03-30,ATM_001,Rural,3,20376
2024-03-30,ATM_002,Urban,4,15939
2024-03-30,ATM_003,Rural,6,6710
2024-03-30,ATM_004,Rural,5,13723
2024-03-30,ATM_005,Urban,8,12575
2024-03-30,ATM_006,Urban,2,13949
2024-03-30,ATM_007,Rural,6,18121
2024-03-30,ATM_008,Suburban,9,18138
2024-03-30,ATM_009,Rural,5,18306
2024-03-30,ATM_010,Rural,7,5873
2024-03-31,ATM_001,Rural,5,6843
2024-03-31,ATM_002,Urban,7,13135
2024-03-31,ATM_003,Rural,7,17637
2024-03-31,ATM_004,Rural,8,13843
2024-03-31,ATM_005,Urban,8,23282
2024-03-31,ATM_006,Urban,7,22489
2024-03-31,ATM_007,Rural,7,7902
2024-03-31,ATM_008,Suburban,6,22614
2024-03-31,ATM_009,Rural,8,19607
2024-03-31,ATM_010,Rural,9,12405
2024-04-01,ATM_001,Rural,1,16028
2024-04-01,ATM_002,Urban,1,23142
2024-04-01,ATM_003,Rural,5,19533
2024-04-01,ATM_004,Rural,9,15527
2024-04-01,ATM_005,Urban,3,19359
2024-04-01,ATM_006,Urban,2,10970
2024-04-01,ATM_007,Rural,4,17112
2024-04-01,ATM_008,Suburban,9,4769
2024-04-01,ATM_009,Rural,9,4180
2024-04-01,ATM_010,Rural,9,20354
2024-04-02,ATM_001,Rural,2,2998
2024-04-02,ATM_002,Urban,9,12643
2024-04-02,ATM_003,Rural,5,14105
2024-04-02,ATM_004,Rural,5,11538
2024-04-02,ATM_005,Urban,9,23173
2024-04-02,ATM_006,Urban,6,23446
2024-04-02,ATM_007,Rural,7,6248
2024-04-02,ATM_008,Suburban,6,20920
2024-04-02,ATM_009,Rural,1,17243
2024-04-02,ATM_010,Rural,4,13135
2024-04-03,ATM_001,Rural,1,16106
2024-04-03,ATM_002,Urban,8,16786
2024-04-03,ATM_003,Rural,2,16904
2024-04-03,ATM_004,Rural,1,863
2024-04-03,ATM_005,Urban,2,18479
2024-04-03,ATM_006,Urban,5,19563
2024-04-03,ATM_007,Rural,7,9200
2024-04-03,ATM_008,Suburban,4,12268
2024-04-03,ATM_009,Rural,2,18095
2024-04-03,ATM_010,Rural,2,10518
2024-04-04,ATM_001,Rural,1,1859
2024-04-04,ATM_002,Urban,9,13709
2024-04-04,ATM_003,Rural,5,16828
2024-04-04,ATM_004,Rural,6,6887
2024-04-04,ATM_005,Urban,7,20968
2024-04-04,ATM_006,Urban,8,16708
2024-04-04,ATM_007,Rural,2,11281
2024-04-04,ATM_008,Suburban,9,14444
2024-04-04,ATM_009,Rural,8,3973
2024-04-04,ATM_010,Rural,6,12748
2024-04-05,ATM_001,Rural,4,7680
2024-04-05,ATM_002,Urban,9,18238
2024-04-05,ATM_003,Rural,5,16994
2024-04-05,ATM_004,Rural,2,16929
2024-04-05,ATM_005,Urban,6,17114
2024-04-05,ATM_006,Urban,4,5532
2024-04-05,ATM_007,Rural,1,1556
2024-04-05,ATM_008,Suburban,3,19447
2024-04-05,ATM_009,Rural,5,10922
2024-04-05,ATM_010,Rural,6,6181
2024-04-06,ATM_001,Rural,6,21433
2024-04-06,ATM_002,Urban,7,22796
2024-04-06,ATM_003,Rural,9,6224
2024-04-06,ATM_004,Rural,2,16431
2024-04-06,ATM_005,Urban,6,21497
2024-04-06,ATM_006,Urban,2,18918
2024-04-06,ATM_007,Rural,4,5583
2024-04-06,ATM_008,Suburban,2,8784
2024-04-06,ATM_009,Rural,2,13438
2024-04-06,ATM_010,Rural,2,16547
2024-04-07,ATM_001,Rural,7,3561
2024-04-07,ATM_002,Urban,5,7131
2024-04-07,ATM_003,Rural,7,13202
2024-04-07,ATM_004,Rural,2,14157
2024-04-07,ATM_005,Urban,6,26142
2024-04-07,ATM_006,Urban,5,24708
2024-04-07,ATM_007,Rural,7,23298
2024-04-07,ATM_008,Suburban,2,17002
2024-04-07,ATM_009,Rural,6,15477
2024-04-07,ATM_010,Rural,3,21715
2024-04-08,ATM_001,Rural,4,9586
2024-04-08,ATM_002,Urban,7,16671
2024-04-08,ATM_003,Rural,7,4150
2024-04-08,ATM_004,Rural,5,13855
2024-04-08,ATM_005,Urban,4,11446
2024-04-08,ATM_006,Urban,4,20683
2024-04-08,ATM_007,Rural,7,5875
2024-04-08,ATM_008,Suburban,6,20944
2024-04-08,ATM_009,Rural,5,19036
2024-04-08,ATM_010,Rural,8,10904
2024-04-09,ATM_001,Rural,7,8421
2024-04-09,ATM_002,Urban,3,6619
2024-04-09,ATM_003,Rural,4,19502
2024-04-09,ATM_004,Rural,6,4571
2024-04-09,ATM_005,Urban,9,15771
2024-04-09,ATM_006,Urban,3,5445
2024-04-09,ATM_007,Rural,7,9685
2024-04-09,ATM_008,Suburban,4,15803
2024-04-09,ATM_009,Rural,6,1482
2024-04-09,ATM_010,Rural,6,7976
2024-04-10,ATM_001,Rural,9,6990
2024-04-10,ATM_002,Urban,8,6261
2024-04-10,ATM_003,Rural,9,9893
2024-04-10,ATM_004,Rural,8,7212
2024-04-10,ATM_005,Urban,5,20291
2024-04-10,ATM_006,Urban,4,15417
2024-04-10,ATM_007,Rural,8,1815
2024-04-10,ATM_008,Suburban,8,16236
2024-04-10,ATM_009,Rural,2,19259
2024-04-10,ATM_010,Rural,9,17982
2024-04-11,ATM_001,Rural,7,13896
2024-04-11,ATM_002,Urban,3,10668
2024-04-11,ATM_003,Rural,4,16860
2024-04-11,ATM_004,Rural,8,18981
2024-04-11,ATM_005,Urban,6,16628
2024-04-11,ATM_006,Urban,8,17616
2024-04-11,ATM_007,Rural,8,19200
2024-04-11,ATM_008,Suburban,7,6309
2024-04-11,ATM_009,Rural,6,10579
2024-04-11,ATM_010,Rural,4,8853
2024-04-12,ATM_001,Rural,4,7053
2024-04-12,ATM_002,Urban,6,20979
2024-04-12,ATM_003,Rural,5,12800
2024-04-12,ATM_004,Rural,8,10667
2024-04-12,ATM_005,Urban,4,19318
2024-04-12,ATM_006,Urban,9,9045
2024-04-12,ATM_007,Rural,5,12209
2024-04-12,ATM_008,Suburban,4,4271
2024-04-12,ATM_009,Rural,1,10127
2024-04-12,ATM_010,Rural,8,2900
2024-04-13,ATM_001,Rural,8,12568
2024-04-13,ATM_002,Urban,1,19193
2024-04-13,ATM_003,Rural,3,18236
2024-04-13,ATM_004,Rural,4,13231
2024-04-13,ATM_005,Urban,8,24487
2024-04-13,ATM_006,Urban,6,15501
2024-04-13,ATM_007,Rural,8,5499
2024-04-13,ATM_008,Suburban,6,10166
2024-04-13,ATM_009,Rural,2,15483
2024-04-13,ATM_010,Rural,8,16590
2024-04-14,ATM_001,Rural,5,13604
2024-04-14,ATM_002,Urban,7,9906
2024-04-14,ATM_003,Rural,1,11067
2024-04-14,ATM_004,Rural,3,17070
2024-04-14,ATM_005,Urban,9,18521
2024-04-14,ATM_006,Urban,4,17030
2024-04-14,ATM_007,Rural,3,17207
2024-04-14,ATM_008,Suburban,2,7326
2024-04-14,ATM_009,Rural,8,16305
2024-04-14,ATM_010,Rural,6,15883
2024-04-15,ATM_001,Rural,6,18951
2024-04-15,ATM_002,Urban,1,21312
2024-04-15,ATM_003,Rural,9,7021
2024-04-15,ATM_004,Rural,9,9275
2024-04-15,ATM_005,Urban,3,18392
2024-04-15,ATM_006,Urban,2,10944
2024-04-15,ATM_007,Rural,3,13013
2024-04-15,ATM_008,Suburban,9,8498
2024-04-15,ATM_009,Rural,3,16967
2024-04-15,ATM_010,Rural,8,12227
2024-04-16,ATM_001,Rural,8,18522
2024-04-16,ATM_002,Urban,1,21298
2024-04-16,ATM_003,Rural,1,11229
2024-04-16,ATM_004,Rural,8,4474
2024-04-16,ATM_005,Urban,1,11538
2024-04-16,ATM_006,Urban,1,16984
2024-04-16,ATM_007,Rural,7,5961
2024-04-16,ATM_008,Suburban,1,21383
2024-04-16,ATM_009,Rural,8,7604
2024-04-16,ATM_010,Rural,4,20059
2024-04-17,ATM_001,Rural,5,5492
2024-04-17,ATM_002,Urban,4,12882
2024-04-17,ATM_003,Rural,4,13981
2024-04-17,ATM_004,Rural,1,4858
2024-04-17,ATM_005,Urban,1,16533
2024-04-17,ATM_006,Urban,6,5020
2024-04-17,ATM_007,Rural,2,13262
2024-04-17,ATM_008,Suburban,5,15211
2024-04-17,ATM_009,Rural,7,11047
2024-04-17,ATM_010,Rural,6,9791
2024-04-18,ATM_001,Rural,5,19277
2024-04-18,ATM_002,Urban,3,20066
2024-04-18,ATM_003,Rural,3,7359
2024-04-18,ATM_004,Rural,2,14240
2024-04-18,ATM_005,Urban,5,15717
2024-04-18,ATM_006,Urban,3,5614
2024-04-18,ATM_007,Rural,7,13866
2024-04-18,ATM_008,Suburban,1,12271
2024-04-18,ATM_009,Rural,5,9195
2024-04-18,ATM_010,Rural,6,3428
2024-04-19,ATM_001,Rural,8,15300
2024-04-19,ATM_002,Urban,6,17087
2024-04-19,ATM_003,Rural,2,10447
2024-04-19,ATM_004,Rural,1,19125
2024-04-19,ATM_005,Urban,5,15233
2024-04-19,ATM_006,Urban,6,13268
2024-04-19,ATM_007,Rural,6,17655
2024-04-19,ATM_008,Suburban,4,21857
2024-04-19,ATM_009,Rural,6,4935
2024-04-19,ATM_010,Rural,6,17752
2024-04-20,ATM_001,Rural,3,3561
2024-04-20,ATM_002,Urban,3,26855
2024-04-20,ATM_003,Rural,2,16006
2024-04-20,ATM_004,Rural,1,16164
2024-04-20,ATM_005,Urban,8,13047
2024-04-20,ATM_006,Urban,5,22550
2024-04-20,ATM_007,Rural,1,13095
2024-04-20,ATM_008,Suburban,6,23094
2024-04-20,ATM_009,Rural,7,14893
2024-04-20,ATM_010,Rural,7,4707
2024-04-21,ATM_001,Rural,8,8766
2024-04-21,ATM_002,Urban,8,15685
2024-04-21,ATM_003,Rural,5,6701
2024-04-21,ATM_004,Rural,9,15898
2024-04-21,ATM_005,Urban,5,23520
2024-04-21,ATM_006,Urban,2,8894
2024-04-21,ATM_007,Rural,9,6535
2024-04-21,ATM_008,Suburban,9,15958
2024-04-21,ATM_009,Rural,3,11538
2024-04-21,ATM_010,Rural,6,13099
2024-04-22,ATM_001,Rural,2,3902
2024-04-22,ATM_002,Urban,3,12200
2024-04-22,ATM_003,Rural,5,1653
2024-04-22,ATM_004,Rural,7,19238
2024-04-22,ATM_005,Urban,8,11560
2024-04-22,ATM_006,Urban,9,18678
2024-04-22,ATM_007,Rural,9,6676
2024-04-22,ATM_008,Suburban,6,12347
2024-04-22,ATM_009,Rural,9,2559
2024-04-22,ATM_010,Rural,3,13962
2024-04-23,ATM_001,Rural,3,7945
2024-04-23,ATM_002,Urban,6,20988
2024-04-23,ATM_003,Rural,4,6727
2024-04-23,ATM_004,Rural,8,15027
2024-04-23,ATM_005,Urban,1,19772
2024-04-23,ATM_006,Urban,6,23631
2024-04-23,ATM_007,Rural,5,8293
2024-04-23,ATM_008,Suburban,9,20740
2024-04-23,ATM_009,Rural,9,16183
2024-04-23,ATM_010,Rural,9,2093
2024-04-24,ATM_001,Rural,2,858
2024-04-24,ATM_002,Urban,4,20355
2024-04-24,ATM_003,Rural,5,14110
2024-04-24,ATM_004,Rural,1,3530
2024-04-24,ATM_005,Urban,7,13140
2024-04-24,ATM_006,Urban,5,14532
2024-04-24,ATM_007,Rural,5,17002
2024-04-24,ATM_008,Suburban,7,6813
2024-04-24,ATM_009,Rural,3,12199
2024-04-24,ATM_010,Rural,1,8776
2024-04-25,ATM_001,Rural,5,3953
2024-04-25,ATM_002,Urban,6,18132
2024-04-25,ATM_003,Rural,9,13128
2024-04-25,ATM_004,Rural,1,3961
2024-04-25,ATM_005,Urban,3,23456
2024-04-25,ATM_006,Urban,8,6345
2024-04-25,ATM_007,Rural,6,8457
2024-04-25,ATM_008,Suburban,4,12685
2024-04-25,ATM_009,Rural,6,5983
2024-04-25,ATM_010,Rural,3,2558
2024-04-26,ATM_001,Rural,2,10407
2024-04-26,ATM_002,Urban,9,10620
2024-04-26,ATM_003,Rural,4,14505
2024-04-26,ATM_004,Rural,6,10292
2024-04-26,ATM_005,Urban,9,17727
2024-04-26,ATM_006,Urban,9,16611
2024-04-26,ATM_007,Rural,5,10913
2024-04-26,ATM_008,Suburban,5,14654
2024-04-26,ATM_009,Rural,3,11924
2024-04-26,ATM_010,Rural,6,6153
2024-04-27,ATM_001,Rural,5,5228
2024-04-27,ATM_002,Urban,4,9223
2024-04-27,ATM_003,Rural,2,18828
2024-04-27,ATM_004,Rural,5,18900
2024-04-27,ATM_005,Urban,1,23478
2024-04-27,ATM_006,Urban,5,22883
2024-04-27,ATM_007,Rural,1,6698
2024-04-27,ATM_008,Suburban,8,24095
2024-04-27,ATM_009,Rural,1,21650
2024-04-27,ATM_010,Rural,5,4192
2024-04-28,ATM_001,Rural,8,17967
2024-04-28,ATM_002,Urban,7,22369
2024-04-28,ATM_003,Rural,9,4237
2024-04-28,ATM_004,Rural,4,10466
2024-04-28,ATM_005,Urban,5,23171
2024-04-28,ATM_006,Urban,8,9607
2024-04-28,ATM_007,Rural,8,16092
2024-04-28,ATM_008,Suburban,4,7543
2024-04-28,ATM_009,Rural,2,15655
2024-04-28,ATM_010,Rural,8,20068
2024-04-29,ATM_001,Rural,3,19269
2024-04-29,ATM_002,Urban,3,20892
2024-04-29,ATM_003,Rural,6,12235
2024-04-29,ATM_004,Rural,7,14633
2024-04-29,ATM_005,Urban,4,15673
2024-04-29,ATM_006,Urban,8,9374
2024-04-29,ATM_007,Rural,8,7751
2024-04-29,ATM_008,Suburban,4,17574
2024-04-29,ATM_009,Rural,6,13064
2024-04-29,ATM_010,Rural,1,12406
2024-04-30,ATM_001,Rural,1,1871
2024-04-30,ATM_002,Urban,3,18953
2024-04-30,ATM_003,Rural,1,19942
2024-04-30,ATM_004,Rural,3,13661
2024-04-30,ATM_005,Urban,4,8712
2024-04-30,ATM_006,Urban,7,19799
2024-04-30,ATM_007,Rural,7,5004
2024-04-30,ATM_008,Suburban,9,5416
2024-04-30,ATM_009,Rural,7,1906
2024-04-30,ATM_010,Rural,2,16824
2024-05-01,ATM_001,Rural,7,10645
2024-05-01,ATM_002,Urban,8,17136
2024-05-01,ATM_003,Rural,2,3698
2024-05-01,ATM_004,Rural,6,19244
2024-05-01,ATM_005,Urban,8,10374
2024-05-01,ATM_006,Urban,7,22805
2024-05-01,ATM_007,Rural,4,7819
