date,atm_id,location_type,day_of_week,is_weekend,month,is_month_end,quarter,predicted_cash
2025-05-28,ATM_005,Rural,2,0,5,0,2,5630.154
2025-05-28,ATM_005,Suburban,2,0,5,0,2,7513.325
2025-05-28,ATM_006,Urban,2,0,5,0,2,8813.283
2025-05-28,ATM_006,Rural,2,0,5,0,2,5515.454
2025-05-28,ATM_006,Suburban,2,0,5,0,2,7491.7617
2025-05-28,ATM_007,Urban,2,0,5,0,2,9004.409
2025-05-28,ATM_007,Rural,2,0,5,0,2,5563.343
2025-05-28,ATM_007,Suburban,2,0,5,0,2,7546.8584
2025-05-28,ATM_008,Urban,2,0,5,0,2,8959.57
2025-05-28,ATM_008,Rural,2,0,5,0,2,5603.5767
2025-05-28,ATM_008,Suburban,2,0,5,0,2,7501.9805
2025-05-28,ATM_009,Urban,2,0,5,0,2,8979.361
2025-05-28,ATM_009,Rural,2,0,5,0,2,5244.431
2025-05-28,ATM_009,Suburban,2,0,5,0,2,7518.1416
2025-05-28,ATM_010,Urban,2,0,5,0,2,9000.361
2025-05-28,ATM_010,Rural,2,0,5,0,2,5572.18
2025-05-28,ATM_010,Suburban,2,0,5,0,2,7506.6367
2025-05-28,ATM_011,Urban,2,0,5,0,2,8979.361
2025-05-28,ATM_011,Rural,2,0,5,0,2,5536.3013
2025-05-28,ATM_011,Suburban,2,0,5,0,2,7532.736
2025-05-28,ATM_012,Urban,2,0,5,0,2,9144.269
2025-05-28,ATM_012,Rural,2,0,5,0,2,5569.5356
2025-05-28,ATM_012,Suburban,2,0,5,0,2,7560.52
2025-05-28,ATM_013,Urban,2,0,5,0,2,8979.361
2025-05-28,ATM_013,Rural,2,0,5,0,2,5607.888
2025-05-28,ATM_013,Suburban,2,0,5,0,2,7521.7715
2025-05-28,ATM_014,Urban,2,0,5,0,2,9005.077
2025-05-28,ATM_014,Rural,2,0,5,0,2,5563.343
2025-05-28,ATM_014,Suburban,2,0,5,0,2,7694.4688
2025-05-28,ATM_015,Urban,2,0,5,0,2,8979.361
2025-05-28,ATM_015,Rural,2,0,5,0,2,5572.8545
2025-05-28,ATM_015,Suburban,2,0,5,0,2,7516.1235
2025-05-28,ATM_016,Urban,2,0,5,0,2,8979.361
2025-05-28,ATM_016,Rural,2,0,5,0,2,5838.1724
2025-05-28,ATM_016,Suburban,2,0,5,0,2,7570.547
2025-05-28,ATM_017,Urban,2,0,5,0,2,9001.604
2025-05-28,ATM_017,Rural,2,0,5,0,2,5615.0933
2025-05-28,ATM_017,Suburban,2,0,5,0,2,7868.322
2025-05-28,ATM_018,Urban,2,0,5,0,2,9122.086
2025-05-28,ATM_018,Rural,2,0,5,0,2,5564.338
2025-05-28,ATM_018,Suburban,2,0,5,0,2,7522.7666
2025-05-28,ATM_019,Urban,2,0,5,0,2,8710.22
2025-05-28,ATM_019,Rural,2,0,5,0,2,5563.343
2025-05-28,ATM_019,Suburban,2,0,5,0,2,7664.6953
2025-05-28,ATM_020,Urban,2,0,5,0,2,8979.361
2025-05-28,ATM_020,Rural,2,0,5,0,2,5687.165
2025-05-28,ATM_020,Suburban,2,0,5,0,2,7521.7715
2025-05-29,ATM_001,Urban,3,0,5,0,2,8665.246
2025-05-29,ATM_001,Rural,3,0,5,0,2,5494.238
2025-05-29,ATM_001,Suburban,3,0,5,0,2,7611.478
2025-05-29,ATM_002,Urban,3,0,5,0,2,8953.884
2025-05-29,ATM_002,Rural,3,0,5,0,2,5399.2036
2025-05-29,ATM_002,Suburban,3,0,5,0,2,7681.541
2025-05-29,ATM_003,Urban,3,0,5,0,2,8939.099
2025-05-29,ATM_003,Rural,3,0,5,0,2,5506.4126
2025-05-29,ATM_003,Suburban,3,0,5,0,2,7387.1978
2025-05-29,ATM_004,Urban,3,0,5,0,2,9011.407
2025-05-29,ATM_004,Rural,3,0,5,0,2,5543.8076
2025-05-29,ATM_004,Suburban,3,0,5,0,2,7675.398
2025-05-29,ATM_005,Urban,3,0,5,0,2,8953.884
2025-05-29,ATM_005,Rural,3,0,5,0,2,5753.127
2025-05-29,ATM_005,Suburban,3,0,5,0,2,7704.0454
2025-05-29,ATM_006,Urban,3,0,5,0,2,8988.5
2025-05-29,ATM_006,Rural,3,0,5,0,2,5545.727
2025-05-29,ATM_006,Suburban,3,0,5,0,2,7798.694
2025-05-29,ATM_007,Urban,3,0,5,0,2,8965.539
2025-05-29,ATM_007,Rural,3,0,5,0,2,5514.217
2025-05-29,ATM_007,Suburban,3,0,5,0,2,7712.9893
2025-05-29,ATM_008,Urban,3,0,5,0,2,8920.106
2025-05-29,ATM_008,Rural,3,0,5,0,2,5761.7603
2025-05-29,ATM_008,Suburban,3,0,5,0,2,7654.1255
2025-05-29,ATM_009,Urban,3,0,5,0,2,8953.884
2025-05-29,ATM_009,Rural,3,0,5,0,2,5181.234
2025-05-29,ATM_009,Suburban,3,0,5,0,2,7693.427
2025-05-29,ATM_010,Urban,3,0,5,0,2,8974.884
2025-05-29,ATM_010,Rural,3,0,5,0,2,5523.054
2025-05-29,ATM_010,Suburban,3,0,5,0,2,7655.4434
2025-05-29,ATM_011,Urban,3,0,5,0,2,8953.884
2025-05-29,ATM_011,Rural,3,0,5,0,2,5451.485
2025-05-29,ATM_011,Suburban,3,0,5,0,2,7679.653
2025-05-29,ATM_012,Urban,3,0,5,0,2,8910.386
2025-05-29,ATM_012,Rural,3,0,5,0,2,5520.4097
2025-05-29,ATM_012,Suburban,3,0,5,0,2,7670.9854
2025-05-29,ATM_013,Urban,3,0,5,0,2,8953.884
2025-05-29,ATM_013,Rural,3,0,5,0,2,5637.5083
2025-05-29,ATM_013,Suburban,3,0,5,0,2,7687.9023
2025-05-29,ATM_014,Urban,3,0,5,0,2,8989.382
2025-05-29,ATM_014,Rural,3,0,5,0,2,5514.217
2025-05-29,ATM_014,Suburban,3,0,5,0,2,7859.6177
2025-05-29,ATM_015,Urban,3,0,5,0,2,8962.722
2025-05-29,ATM_015,Rural,3,0,5,0,2,5526.8354
2025-05-29,ATM_015,Suburban,3,0,5,0,2,7814.8413
2025-05-29,ATM_016,Urban,3,0,5,0,2,8953.884
2025-05-29,ATM_016,Rural,3,0,5,0,2,5700.3584
2025-05-29,ATM_016,Suburban,3,0,5,0,2,7736.6777
2025-05-29,ATM_017,Urban,3,0,5,0,2,8985.908
2025-05-29,ATM_017,Rural,3,0,5,0,2,5565.9673
2025-05-29,ATM_017,Suburban,3,0,5,0,2,7940.1763
2025-05-29,ATM_018,Urban,3,0,5,0,2,9029.499
2025-05-29,ATM_018,Rural,3,0,5,0,2,5515.212
2025-05-29,ATM_018,Suburban,3,0,5,0,2,7688.8975
2025-05-29,ATM_019,Urban,3,0,5,0,2,9304.442
2025-05-29,ATM_019,Rural,3,0,5,0,2,5514.217
2025-05-29,ATM_019,Suburban,3,0,5,0,2,7858.4185
2025-05-29,ATM_020,Urban,3,0,5,0,2,8953.884
2025-05-29,ATM_020,Rural,3,0,5,0,2,5156.831
2025-05-29,ATM_020,Suburban,3,0,5,0,2,7687.9023
2025-05-30,ATM_001,Urban,4,0,5,0,2,8650.141
2025-05-30,ATM_001,Rural,4,0,5,0,2,5535.6714
2025-05-30,ATM_001,Suburban,4,0,5,0,2,7379.7676
2025-05-30,ATM_002,Urban,4,0,5,0,2,8891.138
2025-05-30,ATM_002,Rural,4,0,5,0,2,5254.04
2025-05-30,ATM_002,Suburban,4,0,5,0,2,7411.52
2025-05-30,ATM_003,Urban,4,0,5,0,2,8899.791
2025-05-30,ATM_003,Rural,4,0,5,0,2,5538.9834
2025-05-30,ATM_003,Suburban,4,0,5,0,2,7323.629
2025-05-30,ATM_004,Urban,4,0,5,0,2,8929.752
2025-05-30,ATM_004,Rural,4,0,5,0,2,5555.3438
2025-05-30,ATM_004,Suburban,4,0,5,0,2,7271.9688
2025-05-30,ATM_005,Urban,4,0,5,0,2,8891.138
2025-05-30,ATM_005,Rural,4,0,5,0,2,5690.7773
2025-05-30,ATM_005,Suburban,4,0,5,0,2,7434.0244
2025-05-30,ATM_006,Urban,4,0,5,0,2,9002.515
2025-05-30,ATM_006,Rural,4,0,5,0,2,5582.1084
2025-05-30,ATM_006,Suburban,4,0,5,0,2,7579.9062
2025-05-30,ATM_007,Urban,4,0,5,0,2,8859.2705
2025-05-30,ATM_007,Rural,4,0,5,0,2,5535.6714
2025-05-30,ATM_007,Suburban,4,0,5,0,2,7442.9683
2025-05-30,ATM_008,Urban,4,0,5,0,2,8852.318
2025-05-30,ATM_008,Rural,4,0,5,0,2,5886.1665
2025-05-30,ATM_008,Suburban,4,0,5,0,2,7379.0625
2025-05-30,ATM_009,Urban,4,0,5,0,2,8891.138
2025-05-30,ATM_009,Rural,4,0,5,0,2,5832.643
2025-05-30,ATM_009,Suburban,4,0,5,0,2,7423.406
2025-05-30,ATM_010,Urban,4,0,5,0,2,8874.425
2025-05-30,ATM_010,Rural,4,0,5,0,2,5506.7964
2025-05-30,ATM_010,Suburban,4,0,5,0,2,7196.696
2025-05-30,ATM_011,Urban,4,0,5,0,2,8891.138
2025-05-30,ATM_011,Rural,4,0,5,0,2,5560.3965
2025-05-30,ATM_011,Suburban,4,0,5,0,2,7409.632
2025-05-30,ATM_012,Urban,4,0,5,0,2,8914.241
2025-05-30,ATM_012,Rural,4,0,5,0,2,5536.8223
2025-05-30,ATM_012,Suburban,4,0,5,0,2,7444.7993
2025-05-30,ATM_013,Urban,4,0,5,0,2,8891.138
2025-05-30,ATM_013,Rural,4,0,5,0,2,5611.6177
2025-05-30,ATM_013,Suburban,4,0,5,0,2,7417.8813
2025-05-30,ATM_014,Urban,4,0,5,0,2,8854.87
2025-05-30,ATM_014,Rural,4,0,5,0,2,5535.6714
2025-05-30,ATM_014,Suburban,4,0,5,0,2,7523.092
2025-05-30,ATM_015,Urban,4,0,5,0,2,8899.976
2025-05-30,ATM_015,Rural,4,0,5,0,2,5548.29
2025-05-30,ATM_015,Suburban,4,0,5,0,2,7628.053
2025-05-30,ATM_016,Urban,4,0,5,0,2,8891.138
2025-05-30,ATM_016,Rural,4,0,5,0,2,5387.0195
2025-05-30,ATM_016,Suburban,4,0,5,0,2,7378.6714
2025-05-30,ATM_017,Urban,4,0,5,0,2,8918.293
2025-05-30,ATM_017,Rural,4,0,5,0,2,5561.7183
2025-05-30,ATM_017,Suburban,4,0,5,0,2,7727.848
2025-05-30,ATM_018,Urban,4,0,5,0,2,8759.374
2025-05-30,ATM_018,Rural,4,0,5,0,2,5529.085
2025-05-30,ATM_018,Suburban,4,0,5,0,2,7411.295
2025-05-30,ATM_019,Urban,4,0,5,0,2,9137.892
2025-05-30,ATM_019,Rural,4,0,5,0,2,5535.6714
2025-05-30,ATM_019,Suburban,4,0,5,0,2,7425.12
2025-05-30,ATM_020,Urban,4,0,5,0,2,8891.138
2025-05-30,ATM_020,Rural,4,0,5,0,2,5241.2446
2025-05-30,ATM_020,Suburban,4,0,5,0,2,7417.8813
2025-05-31,ATM_001,Urban,5,1,5,1,2,15350.59
2025-05-31,ATM_001,Rural,5,1,5,1,2,8558.443
2025-05-31,ATM_001,Suburban,5,1,5,1,2,13185.792
2025-05-31,ATM_002,Urban,5,1,5,1,2,14135.858
2025-05-31,ATM_002,Rural,5,1,5,1,2,8020.678
2025-05-31,ATM_002,Suburban,5,1,5,1,2,12857.979
2025-05-31,ATM_003,Urban,5,1,5,1,2,13891.534
2025-05-31,ATM_003,Rural,5,1,5,1,2,8549.464
2025-05-31,ATM_003,Suburban,5,1,5,1,2,11396.518
2025-05-31,ATM_004,Urban,5,1,5,1,2,13953.242
2025-05-31,ATM_004,Rural,5,1,5,1,2,8498.1875
2025-05-31,ATM_004,Suburban,5,1,5,1,2,11807.386
2025-05-31,ATM_005,Urban,5,1,5,1,2,14135.858
2025-05-31,ATM_005,Rural,5,1,5,1,2,7772.7217
2025-05-31,ATM_005,Suburban,5,1,5,1,2,12866.131
2025-05-31,ATM_006,Urban,5,1,5,1,2,13976.932
2025-05-31,ATM_006,Rural,5,1,5,1,2,8629.795
2025-05-31,ATM_006,Suburban,5,1,5,1,2,13073.546
2025-05-31,ATM_007,Urban,5,1,5,1,2,13042.853
2025-05-31,ATM_007,Rural,5,1,5,1,2,8558.443
2025-05-31,ATM_007,Suburban,5,1,5,1,2,12857.979
2025-05-31,ATM_008,Urban,5,1,5,1,2,14074.451
2025-05-31,ATM_008,Rural,5,1,5,1,2,8393.174
2025-05-31,ATM_008,Suburban,5,1,5,1,2,12796.571
2025-05-31,ATM_009,Urban,5,1,5,1,2,14135.858
2025-05-31,ATM_009,Rural,5,1,5,1,2,7502.956
2025-05-31,ATM_009,Suburban,5,1,5,1,2,12849.425
2025-05-31,ATM_010,Urban,5,1,5,1,2,13874.752
2025-05-31,ATM_010,Rural,5,1,5,1,2,8687.174
2025-05-31,ATM_010,Suburban,5,1,5,1,2,11848.641
2025-05-31,ATM_011,Urban,5,1,5,1,2,14135.858
2025-05-31,ATM_011,Rural,5,1,5,1,2,7647.0493
2025-05-31,ATM_011,Suburban,5,1,5,1,2,12822.18
2025-05-31,ATM_012,Urban,5,1,5,1,2,14726.944
2025-05-31,ATM_012,Rural,5,1,5,1,2,8559.594
2025-05-31,ATM_012,Suburban,5,1,5,1,2,12926.61
2025-05-31,ATM_013,Urban,5,1,5,1,2,14135.858
2025-05-31,ATM_013,Rural,5,1,5,1,2,8683.324
2025-05-31,ATM_013,Suburban,5,1,5,1,2,12857.979
2025-05-31,ATM_014,Urban,5,1,5,1,2,14109.29
2025-05-31,ATM_014,Rural,5,1,5,1,2,8558.443
2025-05-31,ATM_014,Suburban,5,1,5,1,2,10472.277
2025-05-31,ATM_015,Urban,5,1,5,1,2,13949.471
2025-05-31,ATM_015,Rural,5,1,5,1,2,8630.747
2025-05-31,ATM_015,Suburban,5,1,5,1,2,12973.823
2025-05-31,ATM_016,Urban,5,1,5,1,2,14135.858
2025-05-31,ATM_016,Rural,5,1,5,1,2,9083.663
2025-05-31,ATM_016,Suburban,5,1,5,1,2,12898.16
2025-05-31,ATM_017,Urban,5,1,5,1,2,13914.578
2025-05-31,ATM_017,Rural,5,1,5,1,2,8606.432
2025-05-31,ATM_017,Suburban,5,1,5,1,2,11956.407
2025-05-31,ATM_018,Urban,5,1,5,1,2,13485.827
2025-05-31,ATM_018,Rural,5,1,5,1,2,8593.352
2025-05-31,ATM_018,Suburban,5,1,5,1,2,12500.078
2025-05-31,ATM_019,Urban,5,1,5,1,2,10257.323
2025-05-31,ATM_019,Rural,5,1,5,1,2,8558.443
2025-05-31,ATM_019,Suburban,5,1,5,1,2,12480.288
2025-05-31,ATM_020,Urban,5,1,5,1,2,14135.858
2025-05-31,ATM_020,Rural,5,1,5,1,2,10014.229
2025-05-31,ATM_020,Suburban,5,1,5,1,2,12964.365
2025-06-01,ATM_001,Urban,6,1,6,0,2,9922.599
2025-06-01,ATM_001,Rural,6,1,6,0,2,6873.617
2025-06-01,ATM_001,Suburban,6,1,6,0,2,8581.227
2025-06-01,ATM_002,Urban,6,1,6,0,2,10547.148
2025-06-01,ATM_002,Rural,6,1,6,0,2,7051.2227
2025-06-01,ATM_002,Suburban,6,1,6,0,2,8923.991
2025-06-01,ATM_003,Urban,6,1,6,0,2,10544.085
2025-06-01,ATM_003,Rural,6,1,6,0,2,6882.104
2025-06-01,ATM_003,Suburban,6,1,6,0,2,9158.62
2025-06-01,ATM_004,Urban,6,1,6,0,2,10583.152
2025-06-01,ATM_004,Rural,6,1,6,0,2,6794.3584
2025-06-01,ATM_004,Suburban,6,1,6,0,2,8813.793
2025-06-01,ATM_005,Urban,6,1,6,0,2,10547.148
2025-06-01,ATM_005,Rural,6,1,6,0,2,7105.2656
2025-06-01,ATM_005,Suburban,6,1,6,0,2,8951.261
2025-06-01,ATM_006,Urban,6,1,6,0,2,10087.255
2025-06-01,ATM_006,Rural,6,1,6,0,2,6943.758
2025-06-01,ATM_006,Suburban,6,1,6,0,2,9088.632
2025-06-01,ATM_007,Urban,6,1,6,0,2,10745.707
2025-06-01,ATM_007,Rural,6,1,6,0,2,6873.617
2025-06-01,ATM_007,Suburban,6,1,6,0,2,8967.253
2025-06-01,ATM_008,Urban,6,1,6,0,2,10574.474
2025-06-01,ATM_008,Rural,6,1,6,0,2,6882.192
2025-06-01,ATM_008,Suburban,6,1,6,0,2,8951.316
2025-06-01,ATM_009,Urban,6,1,6,0,2,10559.386
2025-06-01,ATM_009,Rural,6,1,6,0,2,6582.21
2025-06-01,ATM_009,Suburban,6,1,6,0,2,8931.343
2025-06-01,ATM_010,Urban,6,1,6,0,2,10542.525
2025-06-01,ATM_010,Rural,6,1,6,0,2,6921.97
2025-06-01,ATM_010,Suburban,6,1,6,0,2,8648.209
2025-06-01,ATM_011,Urban,6,1,6,0,2,10547.148
2025-06-01,ATM_011,Rural,6,1,6,0,2,6826.5728
2025-06-01,ATM_011,Suburban,6,1,6,0,2,8880.203
2025-06-01,ATM_012,Urban,6,1,6,0,2,10604.761
2025-06-01,ATM_012,Rural,6,1,6,0,2,6879.343
2025-06-01,ATM_012,Suburban,6,1,6,0,2,8905.54
2025-06-01,ATM_013,Urban,6,1,6,0,2,10547.148
2025-06-01,ATM_013,Rural,6,1,6,0,2,7201.2515
2025-06-01,ATM_013,Suburban,6,1,6,0,2,8880.421
2025-06-01,ATM_014,Urban,6,1,6,0,2,10587.915
2025-06-01,ATM_014,Rural,6,1,6,0,2,6873.617
2025-06-01,ATM_014,Suburban,6,1,6,0,2,9184.549
2025-06-01,ATM_015,Urban,6,1,6,0,2,10481.412
2025-06-01,ATM_015,Rural,6,1,6,0,2,6854.1885
2025-06-01,ATM_015,Suburban,6,1,6,0,2,8540.053
2025-06-01,ATM_016,Urban,6,1,6,0,2,10547.148
2025-06-01,ATM_016,Rural,6,1,6,0,2,6576.2974
2025-06-01,ATM_016,Suburban,6,1,6,0,2,8899.725
2025-06-01,ATM_017,Urban,6,1,6,0,2,10531.558
2025-06-01,ATM_017,Rural,6,1,6,0,2,6868.122
2025-06-01,ATM_017,Suburban,6,1,6,0,2,8966.321
2025-06-01,ATM_018,Urban,6,1,6,0,2,10806.306
2025-06-01,ATM_018,Rural,6,1,6,0,2,6940.718
2025-06-01,ATM_018,Suburban,6,1,6,0,2,9031.613
2025-06-01,ATM_019,Urban,6,1,6,0,2,10306.436
2025-06-01,ATM_019,Rural,6,1,6,0,2,6873.617
2025-06-01,ATM_019,Suburban,6,1,6,0,2,9007.445
2025-06-01,ATM_020,Urban,6,1,6,0,2,10576.741
2025-06-01,ATM_020,Rural,6,1,6,0,2,6749.039
2025-06-01,ATM_020,Suburban,6,1,6,0,2,8953.584
2025-06-02,ATM_001,Urban,0,0,6,0,2,9359.672
2025-06-02,ATM_001,Rural,0,0,6,0,2,5478.96
2025-06-02,ATM_001,Suburban,0,0,6,0,2,7536.994
2025-06-02,ATM_002,Urban,0,0,6,0,2,8872.4795
2025-06-02,ATM_002,Rural,0,0,6,0,2,5705.0454
2025-06-02,ATM_002,Suburban,0,0,6,0,2,7449.3804
2025-06-02,ATM_003,Urban,0,0,6,0,2,8863.467
2025-06-02,ATM_003,Rural,0,0,6,0,2,5471.768
2025-06-02,ATM_003,Suburban,0,0,6,0,2,7424.8213
2025-06-02,ATM_004,Urban,0,0,6,0,2,8827.799
2025-06-02,ATM_004,Rural,0,0,6,0,2,5464.625
2025-06-02,ATM_004,Suburban,0,0,6,0,2,7090.0615
2025-06-02,ATM_005,Urban,0,0,6,0,2,8860.218
2025-06-02,ATM_005,Rural,0,0,6,0,2,5272.2803
2025-06-02,ATM_005,Suburban,0,0,6,0,2,7417.316
2025-06-02,ATM_006,Urban,0,0,6,0,2,8935.913
2025-06-02,ATM_006,Rural,0,0,6,0,2,5539.564
2025-06-02,ATM_006,Suburban,0,0,6,0,2,7466.8037
2025-06-02,ATM_007,Urban,0,0,6,0,2,8689.665
2025-06-02,ATM_007,Rural,0,0,6,0,2,5478.96
2025-06-02,ATM_007,Suburban,0,0,6,0,2,7405.579
2025-06-02,ATM_008,Urban,0,0,6,0,2,8839.959
2025-06-02,ATM_008,Rural,0,0,6,0,2,5776.724
2025-06-02,ATM_008,Suburban,0,0,6,0,2,7423.2217
2025-06-02,ATM_009,Urban,0,0,6,0,2,8908.312
2025-06-02,ATM_009,Rural,0,0,6,0,2,5737.4663
2025-06-02,ATM_009,Suburban,0,0,6,0,2,7492.5293
2025-06-02,ATM_010,Urban,0,0,6,0,2,8860.218
2025-06-02,ATM_010,Rural,0,0,6,0,2,5466.7974
2025-06-02,ATM_010,Suburban,0,0,6,0,2,7280.303
2025-06-02,ATM_011,Urban,0,0,6,0,2,8860.218
2025-06-02,ATM_011,Rural,0,0,6,0,2,5258.3223
2025-06-02,ATM_011,Suburban,0,0,6,0,2,7389.0996
2025-06-02,ATM_012,Urban,0,0,6,0,2,8904.874
2025-06-02,ATM_012,Rural,0,0,6,0,2,5484.6855
2025-06-02,ATM_012,Suburban,0,0,6,0,2,7443.535
2025-06-02,ATM_013,Urban,0,0,6,0,2,8860.218
2025-06-02,ATM_013,Rural,0,0,6,0,2,5467.0635
2025-06-02,ATM_013,Suburban,0,0,6,0,2,7399.91
2025-06-02,ATM_014,Urban,0,0,6,0,2,8914.624
2025-06-02,ATM_014,Rural,0,0,6,0,2,5478.96
2025-06-02,ATM_014,Suburban,0,0,6,0,2,7750.6953
2025-06-02,ATM_015,Urban,0,0,6,0,2,8854.945
2025-06-02,ATM_015,Rural,0,0,6,0,2,5461.7476
2025-06-02,ATM_015,Suburban,0,0,6,0,2,7554.453
2025-06-02,ATM_016,Urban,0,0,6,0,2,8794.452
2025-06-02,ATM_016,Rural,0,0,6,0,2,5241.9414
2025-06-02,ATM_016,Suburban,0,0,6,0,2,7359.7427
2025-06-02,ATM_017,Urban,0,0,6,0,2,8870.276
2025-06-02,ATM_017,Rural,0,0,6,0,2,5458.96
2025-06-02,ATM_017,Suburban,0,0,6,0,2,7363.949
2025-06-02,ATM_018,Urban,0,0,6,0,2,8974.764
2025-06-02,ATM_018,Rural,0,0,6,0,2,5546.0605
2025-06-02,ATM_018,Suburban,0,0,6,0,2,7510.5806
2025-06-02,ATM_019,Urban,0,0,6,0,2,8745.967
2025-06-02,ATM_019,Rural,0,0,6,0,2,5478.96
2025-06-02,ATM_019,Suburban,0,0,6,0,2,7466.4697
2025-06-02,ATM_020,Urban,0,0,6,0,2,8860.218
2025-06-02,ATM_020,Rural,0,0,6,0,2,5420.9365
2025-06-02,ATM_020,Suburban,0,0,6,0,2,7443.48
2025-06-03,ATM_001,Urban,1,0,6,0,2,9323.337
2025-06-03,ATM_001,Rural,1,0,6,0,2,5424.001
2025-06-03,ATM_001,Suburban,1,0,6,0,2,7516.0015
2025-06-03,ATM_002,Urban,1,0,6,0,2,8995.843
2025-06-03,ATM_002,Rural,1,0,6,0,2,5350.4883
2025-06-03,ATM_002,Suburban,1,0,6,0,2,7437.102
2025-06-03,ATM_003,Urban,1,0,6,0,2,9038.326
2025-06-03,ATM_003,Rural,1,0,6,0,2,5450.9897
2025-06-03,ATM_003,Suburban,1,0,6,0,2,7317.445
2025-06-03,ATM_004,Urban,1,0,6,0,2,8949.413
2025-06-03,ATM_004,Rural,1,0,6,0,2,5443.98
2025-06-03,ATM_004,Suburban,1,0,6,0,2,7237.2915
2025-06-03,ATM_005,Urban,1,0,6,0,2,9024.653
2025-06-03,ATM_005,Rural,1,0,6,0,2,5249.149
2025-06-03,ATM_005,Suburban,1,0,6,0,2,7447.147
2025-06-03,ATM_006,Urban,1,0,6,0,2,9050.219
2025-06-03,ATM_006,Rural,1,0,6,0,2,5468.6885
2025-06-03,ATM_006,Suburban,1,0,6,0,2,7508.5005
2025-06-03,ATM_007,Urban,1,0,6,0,2,8835.228
2025-06-03,ATM_007,Rural,1,0,6,0,2,5443.98
2025-06-03,ATM_007,Suburban,1,0,6,0,2,7428.012
2025-06-03,ATM_008,Urban,1,0,6,0,2,9017.425
2025-06-03,ATM_008,Rural,1,0,6,0,2,5431.3223
2025-06-03,ATM_008,Suburban,1,0,6,0,2,7458.6846
2025-06-03,ATM_009,Urban,1,0,6,0,2,9024.653
2025-06-03,ATM_009,Rural,1,0,6,0,2,5224.0015
2025-06-03,ATM_009,Suburban,1,0,6,0,2,7575.8853
2025-06-03,ATM_010,Urban,1,0,6,0,2,9063.116
2025-06-03,ATM_010,Rural,1,0,6,0,2,5482.443
2025-06-03,ATM_010,Suburban,1,0,6,0,2,7534.838
2025-06-03,ATM_011,Urban,1,0,6,0,2,9024.653
2025-06-03,ATM_011,Rural,1,0,6,0,2,5880.0005
2025-06-03,ATM_011,Suburban,1,0,6,0,2,7520.453
2025-06-03,ATM_012,Urban,1,0,6,0,2,9244.851
2025-06-03,ATM_012,Rural,1,0,6,0,2,5520.114
2025-06-03,ATM_012,Suburban,1,0,6,0,2,7574.6025
2025-06-03,ATM_013,Urban,1,0,6,0,2,9024.653
2025-06-03,ATM_013,Rural,1,0,6,0,2,5746.396
2025-06-03,ATM_013,Suburban,1,0,6,0,2,7465.913
2025-06-03,ATM_014,Urban,1,0,6,0,2,9054.499
2025-06-03,ATM_014,Rural,1,0,6,0,2,5490.7026
2025-06-03,ATM_014,Suburban,1,0,6,0,2,7723.5464
2025-06-03,ATM_015,Urban,1,0,6,0,2,9010.543
2025-06-03,ATM_015,Rural,1,0,6,0,2,5454.5674
2025-06-03,ATM_015,Suburban,1,0,6,0,2,7423.6523
2025-06-03,ATM_016,Urban,1,0,6,0,2,9024.653
2025-06-03,ATM_016,Rural,1,0,6,0,2,5493.4375
2025-06-03,ATM_016,Suburban,1,0,6,0,2,7465.913
2025-06-03,ATM_017,Urban,1,0,6,0,2,9002.465
2025-06-03,ATM_017,Rural,1,0,6,0,2,5500.084
2025-06-03,ATM_017,Suburban,1,0,6,0,2,7689.642
2025-06-03,ATM_018,Urban,1,0,6,0,2,9109.196
2025-06-03,ATM_018,Rural,1,0,6,0,2,5433.791
2025-06-03,ATM_018,Suburban,1,0,6,0,2,7455.724
2025-06-03,ATM_019,Urban,1,0,6,0,2,8811.648
2025-06-03,ATM_019,Rural,1,0,6,0,2,5443.98
2025-06-03,ATM_019,Suburban,1,0,6,0,2,7418.0435
2025-06-03,ATM_020,Urban,1,0,6,0,2,9024.653
2025-06-03,ATM_020,Rural,1,0,6,0,2,5325.0728
2025-06-03,ATM_020,Suburban,1,0,6,0,2,7465.913
2025-06-04,ATM_001,Urban,2,0,6,0,2,8841.484
2025-06-04,ATM_001,Rural,2,0,6,0,2,5536.141
2025-06-04,ATM_001,Suburban,2,0,6,0,2,7463.776
2025-06-04,ATM_002,Urban,2,0,6,0,2,9209.912
2025-06-04,ATM_002,Rural,2,0,6,0,2,5393.332
2025-06-04,ATM_002,Suburban,2,0,6,0,2,7501.865
2025-06-04,ATM_003,Urban,2,0,6,0,2,9252.3955
2025-06-04,ATM_003,Rural,2,0,6,0,2,5563.13
2025-06-04,ATM_003,Suburban,2,0,6,0,2,7370.636
2025-06-04,ATM_004,Urban,2,0,6,0,2,9222.577
2025-06-04,ATM_004,Rural,2,0,6,0,2,5585.711
2025-06-04,ATM_004,Suburban,2,0,6,0,2,7510.3633
2025-06-04,ATM_005,Urban,2,0,6,0,2,9238.723
2025-06-04,ATM_005,Rural,2,0,6,0,2,5558.084
2025-06-04,ATM_005,Suburban,2,0,6,0,2,7518.2715
2025-06-04,ATM_006,Urban,2,0,6,0,2,9276.781
2025-06-04,ATM_006,Rural,2,0,6,0,2,5580.8286
2025-06-04,ATM_006,Suburban,2,0,6,0,2,7579.625
2025-06-04,ATM_007,Urban,2,0,6,0,2,9234.572
2025-06-04,ATM_007,Rural,2,0,6,0,2,5556.12
