date,atm_id,location_type,cash_withdrawn
2024-03-28,ATM_002,Rural,4963.131796154731
2024-03-28,ATM_003,Suburban,9146.646630582589
2024-03-28,ATM_004,Suburban,8970.681130976289
2024-03-28,ATM_005,Rural,7645.622239971463
2024-03-28,ATM_006,Urban,9007.20732460167
2024-03-28,ATM_007,Urban,6329.064322657754
2024-03-28,ATM_008,Rural,6422.5732635230725
2024-03-28,ATM_009,Rural,4719.217707235513
2024-03-28,ATM_010,Suburban,7991.398001467449
2024-03-28,ATM_011,Rural,6433.843214858566
2024-03-28,ATM_012,Urban,8409.328289216526
2024-03-28,ATM_013,Rural,4679.311023495672
2024-03-28,ATM_014,Suburban,7350.93967734926
2024-03-28,ATM_015,Suburban,9973.60951300742
2024-03-28,ATM_016,Rural,4595.846231060282
2024-03-28,ATM_017,Suburban,6468.051795001911
2024-03-28,ATM_018,Urban,9833.914097272462
2024-03-28,ATM_019,Urban,5589.145459574263
2024-03-28,ATM_020,Rural,2904.0467916405614
2024-03-29,ATM_001,Urban,12760.547332888043
2024-03-29,ATM_002,Rural,3147.8497820725966
2024-03-29,ATM_003,Suburban,5660.836140000909
2024-03-29,ATM_004,Suburban,7379.178895995885
2024-03-29,ATM_005,Rural,6451.974588415843
2024-03-29,ATM_006,Urban,11876.97816386928
2024-03-29,ATM_007,Urban,10765.806625494673
2024-03-29,ATM_008,Rural,6470.651415929862
2024-03-29,ATM_009,Rural,5889.547277251526
2024-03-29,ATM_010,Suburban,10084.334831665814
2024-03-29,ATM_011,Rural,4570.074760426367
2024-03-29,ATM_012,Urban,9475.065912362737
2024-03-29,ATM_013,Rural,5387.017648920201
2024-03-29,ATM_014,Suburban,9981.749361488155
2024-03-29,ATM_015,Suburban,7761.29300085913
2024-03-29,ATM_016,Rural,4315.652330932503
2024-03-29,ATM_017,Suburban,7663.29853569582
2024-03-29,ATM_018,Urban,7497.86115456135
2024-03-29,ATM_019,Urban,10359.468145193548
2024-03-29,ATM_020,Rural,4675.788135102079
2024-03-30,ATM_001,Urban,9479.538320674017
2024-03-30,ATM_002,Rural,8715.605137402541
2024-03-30,ATM_003,Suburban,7088.874008058103
2024-03-30,ATM_004,Suburban,7378.9410621862135
2024-03-30,ATM_005,Rural,6076.815572955675
2024-03-30,ATM_006,Urban,12157.71636611859
2024-03-30,ATM_007,Urban,10697.274705662627
2024-03-30,ATM_008,Rural,9715.730712641074
2024-03-30,ATM_009,Rural,6027.936553740645
2024-03-30,ATM_010,Suburban,6137.619550207257
2024-03-30,ATM_011,Rural,4490.6059747813815
2024-03-30,ATM_012,Urban,13070.783065836382
2024-03-30,ATM_013,Rural,6747.962436820741
2024-03-30,ATM_014,Suburban,7643.692684258584
2024-03-30,ATM_015,Suburban,7645.663510285959
2024-03-30,ATM_016,Rural,3358.5688960316793
2024-03-30,ATM_017,Suburban,12112.049689490275
2024-03-30,ATM_018,Urban,8872.714073184965
2024-03-30,ATM_019,Urban,12486.166604511853
2024-03-30,ATM_020,Rural,4995.662759438961
2024-03-31,ATM_001,Urban,17477.088146902628
2024-03-31,ATM_002,Rural,7544.296141458336
2024-03-31,ATM_003,Suburban,10260.452342226137
2024-03-31,ATM_004,Suburban,11877.379239119977
2024-03-31,ATM_005,Rural,12299.4343768828
2024-03-31,ATM_006,Urban,15883.81029223044
2024-03-31,ATM_007,Urban,12462.392143588413
2024-03-31,ATM_008,Rural,5070.2240769595865
2024-03-31,ATM_009,Rural,12854.384357780082
2024-03-31,ATM_010,Suburban,8286.365275734717
2024-03-31,ATM_011,Rural,7719.334685292207
2024-03-31,ATM_012,Urban,12449.762521784849
2024-03-31,ATM_013,Rural,6561.02311418448
2024-03-31,ATM_014,Suburban,8158.961189263803
2024-03-31,ATM_015,Suburban,8811.62132922188
2024-03-31,ATM_016,Rural,4810.544207007495
2024-03-31,ATM_017,Suburban,16931.303824267503
2024-03-31,ATM_018,Urban,16071.445652332897
2024-03-31,ATM_019,Urban,10225.036753740758
2024-03-31,ATM_020,Rural,10990.537962266219
2024-04-01,ATM_001,Urban,11202.520962642582
2024-04-01,ATM_002,Rural,4236.45372414207
2024-04-01,ATM_003,Suburban,5888.3455274672
2024-04-01,ATM_004,Suburban,8975.785957266675
2024-04-01,ATM_005,Rural,6088.030072274735
2024-04-01,ATM_006,Urban,10443.01474983882
2024-04-01,ATM_007,Urban,11303.43035486953
2024-04-01,ATM_008,Rural,7022.73210062548
2024-04-01,ATM_009,Rural,2703.835301511769
2024-04-01,ATM_010,Suburban,10795.536837820953
2024-04-01,ATM_011,Rural,5426.791325722717
2024-04-01,ATM_012,Urban,7603.0301267154055
2024-04-01,ATM_013,Rural,4296.943395535526
2024-04-01,ATM_014,Suburban,9845.538266797426
2024-04-01,ATM_015,Suburban,5496.936711442314
2024-04-01,ATM_016,Rural,3858.0505505373917
2024-04-01,ATM_017,Suburban,7298.705922212577
2024-04-01,ATM_018,Urban,6034.349251647255
2024-04-01,ATM_019,Urban,10405.208908554978
2024-04-01,ATM_020,Rural,5810.1958009425625
2024-04-02,ATM_001,Urban,7474.257401436808
2024-04-02,ATM_002,Rural,8177.550688927598
2024-04-02,ATM_003,Suburban,7002.547865277153
2024-04-02,ATM_004,Suburban,6675.059769070989
2024-04-02,ATM_005,Rural,4276.484500087897
2024-04-02,ATM_006,Urban,8935.45878467336
2024-04-02,ATM_007,Urban,9181.672453610381
2024-04-02,ATM_008,Rural,7015.24439776607
2024-04-02,ATM_009,Rural,3940.562507300177
2024-04-02,ATM_010,Suburban,4857.7225771917965
2024-04-02,ATM_011,Rural,5912.945729701237
2024-04-02,ATM_012,Urban,11636.516852290468
2024-04-02,ATM_013,Rural,4925.019047235146
2024-04-02,ATM_014,Suburban,7416.20503663291
2024-04-02,ATM_015,Suburban,8752.598019791172
2024-04-02,ATM_016,Rural,7451.492142029568
2024-04-02,ATM_017,Suburban,5272.854457405095
2024-04-02,ATM_018,Urban,8237.060953880406
2024-04-02,ATM_019,Urban,5885.040257546031
2024-04-02,ATM_020,Rural,3857.18316999775
2024-04-03,ATM_001,Urban,7874.053180162478
2024-04-03,ATM_002,Rural,6414.246671545454
2024-04-03,ATM_003,Suburban,7710.471489080422
2024-04-03,ATM_004,Suburban,7977.123498512417
2024-04-03,ATM_005,Rural,4830.656030143127
2024-04-03,ATM_006,Urban,9443.763386737028
2024-04-03,ATM_007,Urban,9227.709066130217
2024-04-03,ATM_008,Rural,6844.530478358127
2024-04-03,ATM_009,Rural,6773.069925186231
2024-04-03,ATM_010,Suburban,7637.013694476182
2024-04-03,ATM_011,Rural,5550.22057975152
2024-04-03,ATM_012,Urban,11273.214638092166
2024-04-03,ATM_013,Rural,5503.817771288948
2024-04-03,ATM_014,Suburban,9180.785394992105
2024-04-03,ATM_015,Suburban,8413.997302282618
2024-04-03,ATM_016,Rural,5407.195949110433
2024-04-03,ATM_017,Suburban,8451.185515739364
2024-04-03,ATM_018,Urban,6686.801068039365
2024-04-03,ATM_019,Urban,8200.798789498018
2024-04-03,ATM_020,Rural,5949.889833464439
2024-04-04,ATM_001,Urban,8987.651228178414
2024-04-04,ATM_002,Rural,7238.371109681651
2024-04-04,ATM_003,Suburban,8577.406305901019
2024-04-04,ATM_004,Suburban,9199.759726542186
2024-04-04,ATM_005,Rural,6355.615843655561
2024-04-04,ATM_006,Urban,9591.157188810965
2024-04-04,ATM_007,Urban,11545.446190833058
2024-04-04,ATM_008,Rural,5315.745808442315
2024-04-04,ATM_009,Rural,7702.466844663428
2024-04-04,ATM_010,Suburban,8356.19082146192
2024-04-04,ATM_011,Rural,5577.7881940274965
2024-04-04,ATM_012,Urban,5610.232550112554
2024-04-04,ATM_013,Rural,5529.36180901992
2024-04-04,ATM_014,Suburban,6769.559084807861
2024-04-04,ATM_015,Suburban,10733.66498264067
2024-04-04,ATM_016,Rural,5741.937170420544
2024-04-04,ATM_017,Suburban,8839.119228101534
2024-04-04,ATM_018,Urban,7727.876369106907
2024-04-04,ATM_019,Urban,8949.344732621865
2024-04-04,ATM_020,Rural,4543.119530403142
2024-04-05,ATM_001,Urban,9133.541011518178
2024-04-05,ATM_002,Rural,3831.8766970295674
2024-04-05,ATM_003,Suburban,9380.239529259092
2024-04-05,ATM_004,Suburban,7305.662157265102
2024-04-05,ATM_005,Rural,4706.193443691179
2024-04-05,ATM_006,Urban,10652.669812820006
2024-04-05,ATM_007,Urban,11327.42457798715
2024-04-05,ATM_008,Rural,5297.424214926564
2024-04-05,ATM_009,Rural,6763.7939753937835
2024-04-05,ATM_010,Suburban,8306.67460073612
2024-04-05,ATM_011,Rural,5368.542256648546
2024-04-05,ATM_012,Urban,11796.93872745141
2024-04-05,ATM_013,Rural,7914.43558891029
2024-04-05,ATM_014,Suburban,5012.431526688264
2024-04-05,ATM_015,Suburban,8627.128502838053
2024-04-05,ATM_016,Rural,7127.352378578098
2024-04-05,ATM_017,Suburban,10014.386115361885
2024-04-05,ATM_018,Urban,7482.530171095215
2024-04-05,ATM_019,Urban,10463.49594115419
2024-04-05,ATM_020,Rural,3868.633178799967
2024-04-06,ATM_001,Urban,12442.573677235561
2024-04-06,ATM_002,Rural,7231.557846079444
2024-04-06,ATM_003,Suburban,11382.586102212856
2024-04-06,ATM_004,Suburban,7514.621559286754
2024-04-06,ATM_005,Rural,9000.329071797272
2024-04-06,ATM_006,Urban,10669.37096186704
2024-04-06,ATM_007,Urban,10990.72682131491
2024-04-06,ATM_008,Rural,7167.307388495207
2024-04-06,ATM_009,Rural,6752.288338502921
2024-04-06,ATM_010,Suburban,9052.229358793344
2024-04-06,ATM_011,Rural,5125.151139959033
2024-04-06,ATM_012,Urban,9816.769108263896
2024-04-06,ATM_013,Rural,4165.913678384132
2024-04-06,ATM_014,Suburban,5413.243421984127
2024-04-06,ATM_015,Suburban,10699.202705879636
2024-04-06,ATM_016,Rural,5703.564355838453
2024-04-06,ATM_017,Suburban,5630.740931209799
2024-04-06,ATM_018,Urban,10535.252104485435
2024-04-06,ATM_019,Urban,14023.554891401684
2024-04-06,ATM_020,Rural,4169.487266097258
2024-04-07,ATM_001,Urban,11580.318812456862
2024-04-07,ATM_002,Rural,6368.277965473355
2024-04-07,ATM_003,Suburban,7169.998212550034
2024-04-07,ATM_004,Suburban,13282.618379740887
2024-04-07,ATM_005,Rural,9632.757575092046
2024-04-07,ATM_006,Urban,11966.403775756473
2024-04-07,ATM_007,Urban,10218.954021779651
2024-04-07,ATM_008,Rural,3946.158816926428
2024-04-07,ATM_009,Rural,3259.211624402765
2024-04-07,ATM_010,Suburban,7238.341124890438
2024-04-07,ATM_011,Rural,6839.396090152156
2024-04-07,ATM_012,Urban,13310.45437753975
2024-04-07,ATM_013,Rural,4500.886090235513
2024-04-07,ATM_014,Suburban,9977.255252357641
2024-04-07,ATM_015,Suburban,8617.347793551631
2024-04-07,ATM_016,Rural,7360.256407666415
2024-04-07,ATM_017,Suburban,8647.624048178126
2024-04-07,ATM_018,Urban,13675.724837600992
2024-04-07,ATM_019,Urban,11389.84139248178
2024-04-07,ATM_020,Rural,8028.210810293158
2024-04-08,ATM_001,Urban,11667.75158011828
2024-04-08,ATM_002,Rural,4957.877039851942
2024-04-08,ATM_003,Suburban,8623.583867861502
2024-04-08,ATM_004,Suburban,6257.406067085263
2024-04-08,ATM_005,Rural,6860.010361354882
2024-04-08,ATM_006,Urban,12413.9481227913
2024-04-08,ATM_007,Urban,7160.701054073388
2024-04-08,ATM_008,Rural,5273.589069080126
2024-04-08,ATM_009,Rural,7977.176490296448
2024-04-08,ATM_010,Suburban,3869.9110567423804
2024-04-08,ATM_011,Rural,5833.939701283336
2024-04-08,ATM_012,Urban,9584.14210396117
2024-04-08,ATM_013,Rural,5415.222995249702
2024-04-08,ATM_014,Suburban,7112.091630106408
2024-04-08,ATM_015,Suburban,6818.85156276901
2024-04-08,ATM_016,Rural,5348.554649659736
2024-04-08,ATM_017,Suburban,7721.11298217784
2024-04-08,ATM_018,Urban,12329.290870082878
2024-04-08,ATM_019,Urban,7380.812123790303
2024-04-08,ATM_020,Rural,4698.366453575938
2024-04-09,ATM_001,Urban,11014.944854523263
2024-04-09,ATM_002,Rural,6436.889472193796
2024-04-09,ATM_003,Suburban,5989.861512736967
2024-04-09,ATM_004,Suburban,7174.987795346184
2024-04-09,ATM_005,Rural,6151.871274030353
2024-04-09,ATM_006,Urban,5887.823815419883
2024-04-09,ATM_007,Urban,10044.421641127607
2024-04-09,ATM_008,Rural,4548.85761811287
2024-04-09,ATM_009,Rural,6090.991349960565
2024-04-09,ATM_010,Suburban,8114.439656766916
2024-04-09,ATM_011,Rural,2872.9867598680394
2024-04-09,ATM_012,Urban,12215.9669060647
2024-04-09,ATM_013,Rural,5201.580841596088
2024-04-09,ATM_014,Suburban,6048.12706012464
2024-04-09,ATM_015,Suburban,9369.378412510578
2024-04-09,ATM_016,Rural,4152.749227500584
2024-04-09,ATM_017,Suburban,9952.719334812158
2024-04-09,ATM_018,Urban,8635.626052845297
2024-04-09,ATM_019,Urban,7890.733150585981
2024-04-09,ATM_020,Rural,5511.357114056595
2024-04-10,ATM_001,Urban,6704.574545027988
2024-04-10,ATM_002,Rural,7505.03860044756
2024-04-10,ATM_003,Suburban,7808.401235579398
2024-04-10,ATM_004,Suburban,5367.854811698044
2024-04-10,ATM_005,Rural,6929.3334962726085
2024-04-10,ATM_006,Urban,7964.696828289222
2024-04-10,ATM_007,Urban,5392.632393153048
2024-04-10,ATM_008,Rural,6862.909647141794
2024-04-10,ATM_009,Rural,3337.8365101877703
2024-04-10,ATM_010,Suburban,7231.8302955464505
2024-04-10,ATM_011,Rural,6917.471820550437
2024-04-10,ATM_012,Urban,9354.215720993509
2024-04-10,ATM_013,Rural,8849.994571562795
2024-04-10,ATM_014,Suburban,8456.247366171048
2024-04-10,ATM_015,Suburban,7413.421324807353
2024-04-10,ATM_016,Rural,6237.503145841983
2024-04-10,ATM_017,Suburban,9842.919114379749
2024-04-10,ATM_018,Urban,9593.620364139677
2024-04-10,ATM_019,Urban,7867.305821121362
2024-04-10,ATM_020,Rural,6802.966722740521
2024-04-11,ATM_001,Urban,10173.016140860924
2024-04-11,ATM_002,Rural,3285.8643466398926
2024-04-11,ATM_003,Suburban,9019.47467437803
2024-04-11,ATM_004,Suburban,6145.999526926325
2024-04-11,ATM_005,Rural,5243.221032663542
2024-04-11,ATM_006,Urban,8617.881628066629
2024-04-11,ATM_007,Urban,11141.364054493843
2024-04-11,ATM_008,Rural,7346.549199541166
2024-04-11,ATM_009,Rural,7070.777721405395
2024-04-11,ATM_010,Suburban,8413.083488273403
2024-04-11,ATM_011,Rural,6296.187937172902
2024-04-11,ATM_012,Urban,4735.566144937553
2024-04-11,ATM_013,Rural,6237.73843716492
2024-04-11,ATM_014,Suburban,7292.1364070271375
2024-04-11,ATM_015,Suburban,4013.8808600508833
2024-04-11,ATM_016,Rural,6303.397765598499
2024-04-11,ATM_017,Suburban,8376.928544518812
2024-04-11,ATM_018,Urban,7404.292260296124
2024-04-11,ATM_019,Urban,9139.119548307224
2024-04-11,ATM_020,Rural,5326.86611818003
2024-04-12,ATM_001,Urban,9455.183745051372
2024-04-12,ATM_002,Rural,3347.775729923748
2024-04-12,ATM_003,Suburban,9122.489621211722
2024-04-12,ATM_004,Suburban,6047.738075620677
2024-04-12,ATM_005,Rural,3771.612993755724
2024-04-12,ATM_006,Urban,10815.575502519538
2024-04-12,ATM_007,Urban,7884.264863379876
2024-04-12,ATM_008,Rural,6816.97835202564
2024-04-12,ATM_009,Rural,2967.086722759708
2024-04-12,ATM_010,Suburban,4413.125929420742
2024-04-12,ATM_011,Rural,7757.18490889411
2024-04-12,ATM_012,Urban,6179.096873797877
2024-04-12,ATM_013,Rural,4610.94942468615
2024-04-12,ATM_014,Suburban,5003.246580794552
2024-04-12,ATM_015,Suburban,8359.595659569122
2024-04-12,ATM_016,Rural,7476.720280511431
2024-04-12,ATM_017,Suburban,6707.175747409893
2024-04-12,ATM_018,Urban,7435.962496508686
2024-04-12,ATM_019,Urban,8062.1614517611915
2024-04-12,ATM_020,Rural,5537.544975310122
2024-04-13,ATM_001,Urban,12534.986366854091
2024-04-13,ATM_002,Rural,5735.3266197124985
2024-04-13,ATM_003,Suburban,6888.495160088057
2024-04-13,ATM_004,Suburban,7068.911806853148
2024-04-13,ATM_005,Rural,5717.814860299854
2024-04-13,ATM_006,Urban,14470.81208916022
2024-04-13,ATM_007,Urban,11591.152355765233
2024-04-13,ATM_008,Rural,4942.730481883193
2024-04-13,ATM_009,Rural,4294.447517768838
2024-04-13,ATM_010,Suburban,10340.66784628257
2024-04-13,ATM_011,Rural,8490.776637756911
2024-04-13,ATM_012,Urban,9298.778540879119
2024-04-13,ATM_013,Rural,8033.489568670943
2024-04-13,ATM_014,Suburban,5749.9719299792605
2024-04-13,ATM_015,Suburban,10846.913147621026
2024-04-13,ATM_016,Rural,4189.7172937986925
2024-04-13,ATM_017,Suburban,11049.81193531004
2024-04-13,ATM_018,Urban,14402.823885575808
2024-04-13,ATM_019,Urban,8995.367125416136
2024-04-13,ATM_020,Rural,4763.243643595628
2024-04-14,ATM_001,Urban,6889.2467557478385
2024-04-14,ATM_002,Rural,7387.993511487656
2024-04-14,ATM_003,Suburban,10737.27549383806
2024-04-14,ATM_004,Suburban,7759.580923773579
2024-04-14,ATM_005,Rural,6287.813767470913
2024-04-14,ATM_006,Urban,9034.471070945376
2024-04-14,ATM_007,Urban,11717.889184133246
2024-04-14,ATM_008,Rural,9068.386221059196
2024-04-14,ATM_009,Rural,6946.6709821322775
2024-04-14,ATM_010,Suburban,6918.599838123679
2024-04-14,ATM_011,Rural,4483.164977680535
2024-04-14,ATM_012,Urban,10657.135588605297
2024-04-14,ATM_013,Rural,3875.751259136973
2024-04-14,ATM_014,Suburban,9871.140732205313
2024-04-14,ATM_015,Suburban,9504.121247649942
2024-04-14,ATM_016,Rural,3820.484584134128
2024-04-14,ATM_017,Suburban,7991.031773017704
2024-04-14,ATM_018,Urban,8816.28607646869
2024-04-14,ATM_019,Urban,12469.257824679094
2024-04-14,ATM_020,Rural,6618.224715746403
2024-04-15,ATM_001,Urban,12325.921300593134
2024-04-15,ATM_002,Rural,5157.310783950485
2024-04-15,ATM_003,Suburban,7711.084550741785
2024-04-15,ATM_004,Suburban,10378.011871640383
2024-04-15,ATM_005,Rural,8467.841387106046
2024-04-15,ATM_006,Urban,8416.330807769844
2024-04-15,ATM_007,Urban,6726.363584652177
2024-04-15,ATM_008,Rural,7874.628127190551
2024-04-15,ATM_009,Rural,7851.955045246634
2024-04-15,ATM_010,Suburban,7891.721884994613
2024-04-15,ATM_011,Rural,3445.5215042208274
2024-04-15,ATM_012,Urban,10684.387878810565
2024-04-15,ATM_013,Rural,8556.189657769053
2024-04-15,ATM_014,Suburban,7825.955142527797
2024-04-15,ATM_015,Suburban,8517.346097815513
2024-04-15,ATM_016,Rural,6635.036217380932
2024-04-15,ATM_017,Suburban,6112.4247447747275
2024-04-15,ATM_018,Urban,6979.22506979774
2024-04-15,ATM_019,Urban,5802.405197874284
2024-04-15,ATM_020,Rural,3154.093300726544
2024-04-16,ATM_001,Urban,7774.85718289102
2024-04-16,ATM_002,Rural,4612.188752796101
2024-04-16,ATM_003,Suburban,8305.263935556064
2024-04-16,ATM_004,Suburban,9011.445405485783
2024-04-16,ATM_005,Rural,5961.81214509136
2024-04-16,ATM_006,Urban,12183.09056078435
2024-04-16,ATM_007,Urban,5392.44098711271
2024-04-16,ATM_008,Rural,4115.321684622691
2024-04-16,ATM_009,Rural,3457.767235668964
2024-04-16,ATM_010,Suburban,9489.940984515568
2024-04-16,ATM_011,Rural,5216.457040934343
2024-04-16,ATM_012,Urban,9344.666751278151
2024-04-16,ATM_013,Rural,6710.519601498237
2024-04-16,ATM_014,Suburban,7222.982581210117
2024-04-16,ATM_015,Suburban,6468.460151385187
2024-04-16,ATM_016,Rural,3621.637525530336
2024-04-16,ATM_017,Suburban,8133.795466090753
2024-04-16,ATM_018,Urban,11831.783303241134
2024-04-16,ATM_019,Urban,9033.293169683715
2024-04-16,ATM_020,Rural,3358.1167707277
2024-04-17,ATM_001,Urban,10990.318917410134
2024-04-17,ATM_002,Rural,4463.43367803933
2024-04-17,ATM_003,Suburban,8247.876138781081
2024-04-17,ATM_004,Suburban,9313.533091827901
2024-04-17,ATM_005,Rural,5947.679662527604
2024-04-17,ATM_006,Urban,7514.338937426096
2024-04-17,ATM_007,Urban,8832.524515229792
2024-04-17,ATM_008,Rural,3005.05464431222
2024-04-17,ATM_009,Rural,7073.989753731054
2024-04-17,ATM_010,Suburban,6754.867089104273
2024-04-17,ATM_011,Rural,7108.910729365416
2024-04-17,ATM_012,Urban,11884.527172585376
2024-04-17,ATM_013,Rural,8243.885110286896
2024-04-17,ATM_014,Suburban,6428.699949294448
2024-04-17,ATM_015,Suburban,9138.576994647095
2024-04-17,ATM_016,Rural,3631.9069795183204
2024-04-17,ATM_017,Suburban,8484.714145197167
2024-04-17,ATM_018,Urban,10554.856319721726
2024-04-17,ATM_019,Urban,5543.9886402017255
2024-04-17,ATM_020,Rural,7267.812029187951
2024-04-18,ATM_001,Urban,6313.374505199008
2024-04-18,ATM_002,Rural,7149.07950010878
2024-04-18,ATM_003,Suburban,8869.428166114567
2024-04-18,ATM_004,Suburban,5386.39150859754
2024-04-18,ATM_005,Rural,3858.124788050191
2024-04-18,ATM_006,Urban,10436.109396559577
2024-04-18,ATM_007,Urban,8756.237942968084
2024-04-18,ATM_008,Rural,5376.603112276388
2024-04-18,ATM_009,Rural,7106.098487812364
2024-04-18,ATM_010,Suburban,10239.579982675843
2024-04-18,ATM_011,Rural,4182.376756543141
2024-04-18,ATM_012,Urban,8395.685408732072
2024-04-18,ATM_013,Rural,7664.820698285478
2024-04-18,ATM_014,Suburban,7832.570943283603
2024-04-18,ATM_015,Suburban,7885.264958370909
2024-04-18,ATM_016,Rural,4764.414701638278
2024-04-18,ATM_017,Suburban,8779.80701755754
2024-04-18,ATM_018,Urban,5417.405139598038
2024-04-18,ATM_019,Urban,10731.763213910332
2024-04-18,ATM_020,Rural,5593.387968618929
2024-04-19,ATM_001,Urban,8771.315808869469
2024-04-19,ATM_002,Rural,6180.727393835901
2024-04-19,ATM_003,Suburban,7098.224878676831
2024-04-19,ATM_004,Suburban,5326.240381155283
2024-04-19,ATM_005,Rural,6907.483725002954
2024-04-19,ATM_006,Urban,7344.123696691934
2024-04-19,ATM_007,Urban,10818.055881925195
2024-04-19,ATM_008,Rural,7356.685670656904
2024-04-19,ATM_009,Rural,7443.259760378207
2024-04-19,ATM_010,Suburban,5519.396013466765
2024-04-19,ATM_011,Rural,7019.199152471392
2024-04-19,ATM_012,Urban,7578.966766276057
2024-04-19,ATM_013,Rural,5326.674180622254
2024-04-19,ATM_014,Suburban,10631.166374634915
2024-04-19,ATM_015,Suburban,7762.073655394177
2024-04-19,ATM_016,Rural,5561.184682664539
2024-04-19,ATM_017,Suburban,5420.7049402852435
2024-04-19,ATM_018,Urban,8284.859049737603
2024-04-19,ATM_019,Urban,8840.749486906165
2024-04-19,ATM_020,Rural,4964.5505579804985
2024-04-20,ATM_001,Urban,12675.545799453745
2024-04-20,ATM_002,Rural,4416.892276439904
2024-04-20,ATM_003,Suburban,9403.289628458544
2024-04-20,ATM_004,Suburban,10777.40522912905
2024-04-20,ATM_005,Rural,7482.170816871498
2024-04-20,ATM_006,Urban,13295.78040653104
2024-04-20,ATM_007,Urban,14045.921429513426
2024-04-20,ATM_008,Rural,7552.56853102871
2024-04-20,ATM_009,Rural,8331.683183702009
2024-04-20,ATM_010,Suburban,9371.144799395042
2024-04-20,ATM_011,Rural,8330.092606594531
2024-04-20,ATM_012,Urban,9285.690991192601
2024-04-20,ATM_013,Rural,4794.9630424269735
2024-04-20,ATM_014,Suburban,11142.225491667456
2024-04-20,ATM_015,Suburban,5432.514514529511
2024-04-20,ATM_016,Rural,5273.530468836155
2024-04-20,ATM_017,Suburban,5290.560867772572
2024-04-20,ATM_018,Urban,8124.492519068293
2024-04-20,ATM_019,Urban,10339.790226147727
2024-04-20,ATM_020,Rural,8439.998301360505
2024-04-21,ATM_001,Urban,8911.903319259043
2024-04-21,ATM_002,Rural,4074.778519185699
2024-04-21,ATM_003,Suburban,11050.529866608991
2024-04-21,ATM_004,Suburban,8368.8541101077
2024-04-21,ATM_005,Rural,7086.762755503121
2024-04-21,ATM_006,Urban,12009.703673207649
2024-04-21,ATM_007,Urban,10479.160560401175
2024-04-21,ATM_008,Rural,9874.85573098978
2024-04-21,ATM_009,Rural,3761.1081573149077
2024-04-21,ATM_010,Suburban,9148.33023506273
2024-04-21,ATM_011,Rural,7301.0180500924325
2024-04-21,ATM_012,Urban,8231.761331944575
2024-04-21,ATM_013,Rural,7017.727785137556
2024-04-21,ATM_014,Suburban,6376.120384427197
2024-04-21,ATM_015,Suburban,10505.589844929422
2024-04-21,ATM_016,Rural,6076.654422246466
2024-04-21,ATM_017,Suburban,7669.494150104305
2024-04-21,ATM_018,Urban,11599.747536082532
2024-04-21,ATM_019,Urban,7027.731306231035
2024-04-21,ATM_020,Rural,4675.764513630531
2024-04-22,ATM_001,Urban,10920.387955569662
2024-04-22,ATM_002,Rural,6000.2860341741825
2024-04-22,ATM_003,Suburban,10519.134170347832
2024-04-22,ATM_004,Suburban,7329.645460806565
2024-04-22,ATM_005,Rural,4078.1745255032847
2024-04-22,ATM_006,Urban,5348.290615337362
2024-04-22,ATM_007,Urban,7240.274746774143
2024-04-22,ATM_008,Rural,4434.708960527681
2024-04-22,ATM_009,Rural,4592.845476794884
2024-04-22,ATM_010,Suburban,6399.197628992511
2024-04-22,ATM_011,Rural,4523.98301720088
2024-04-22,ATM_012,Urban,9182.078736385567
2024-04-22,ATM_013,Rural,4073.1224192199284
2024-04-22,ATM_014,Suburban,10170.757462311756
2024-04-22,ATM_015,Suburban,6397.039610237862
2024-04-22,ATM_016,Rural,5768.243977602214
2024-04-22,ATM_017,Suburban,4778.678596456192
2024-04-22,ATM_018,Urban,7255.987643533112
2024-04-22,ATM_019,Urban,9011.389028073681
2024-04-22,ATM_020,Rural,4447.1151973736705
2024-04-23,ATM_001,Urban,5889.613888282925
2024-04-23,ATM_002,Rural,7502.083223880482
2024-04-23,ATM_003,Suburban,8709.866464327633
2024-04-23,ATM_004,Suburban,5326.050677109842
2024-04-23,ATM_005,Rural,4762.299587548053
2024-04-23,ATM_006,Urban,10887.211932935084
2024-04-23,ATM_007,Urban,7148.651183999095
2024-04-23,ATM_008,Rural,4670.2713871903825
2024-04-23,ATM_009,Rural,8207.976894230862
2024-04-23,ATM_010,Suburban,5659.063579875491
2024-04-23,ATM_011,Rural,4887.566419577293
2024-04-23,ATM_012,Urban,9163.67068249437
2024-04-23,ATM_013,Rural,3521.0410119737076
2024-04-23,ATM_014,Suburban,8546.616703710537
2024-04-23,ATM_015,Suburban,8537.544996107392
2024-04-23,ATM_016,Rural,2959.1221840288335
2024-04-23,ATM_017,Suburban,8650.204777109395
2024-04-23,ATM_018,Urban,9197.944152846434
2024-04-23,ATM_019,Urban,5650.76233042789
2024-04-23,ATM_020,Rural,3727.579579506158
2024-04-24,ATM_001,Urban,6463.2481631479
2024-04-24,ATM_002,Rural,3952.7007563356196
2024-04-24,ATM_003,Suburban,7994.828408254769
2024-04-24,ATM_004,Suburban,5478.109183943649
2024-04-24,ATM_005,Rural,3781.6727407157186
2024-04-24,ATM_006,Urban,9918.076890498742
2024-04-24,ATM_007,Urban,5280.535751224991
2024-04-24,ATM_008,Rural,4280.047571074501
2024-04-24,ATM_009,Rural,7287.0256830317485
2024-04-24,ATM_010,Suburban,8384.757039503584
2024-04-24,ATM_011,Rural,5554.548763410568
